SK_Cliente,SK_Producto,SK_Tienda,FechaVenta,Cantidad,PrecioVenta
14,7,15,2021-02-07 08:28:17,1,2639.04
27,17,8,2021-02-07 17:14:12,1,2091.58
11,26,10,2021-02-07 10:27:22,1,572.64
41,12,11,2021-02-07 18:42:50,1,2002.15
40,14,9,2021-02-07 19:47:53,1,1416.73
69,6,1,2021-02-08 16:30:35,2,2522.47
34,47,5,2021-02-08 16:17:38,1,655.73
35,2,9,2021-02-08 11:29:27,3,1986.67
24,37,4,2021-02-08 15:20:20,2,423.71
56,55,3,2021-02-08 14:48:14,2,771.07
64,59,6,2021-02-08 17:28:34,1,299.7
22,74,4,2021-02-08 12:12:02,1,1759.01
49,66,7,2021-02-08 11:08:29,1,1256.83
100,41,11,2021-02-08 11:43:49,1,1588.09
29,11,6,2021-02-08 20:42:22,1,1714.75
7,57,10,2021-02-08 11:12:32,1,312.27
7,24,2,2021-02-08 15:05:39,2,1335.24
24,63,4,2021-02-08 13:50:49,2,1900.96
92,36,15,2021-02-08 15:56:46,1,382.28
88,14,6,2021-02-08 17:43:39,1,1460.28
73,52,10,2021-02-09 20:14:39,2,461.29
71,6,5,2021-02-09 19:32:36,1,2668.75
43,5,12,2021-02-09 20:02:30,4,2526.05
78,59,1,2021-02-09 10:18:09,3,317.87
10,76,10,2021-02-09 19:56:14,5,2011.35
67,50,10,2021-02-09 19:08:02,1,434.51
51,37,1,2021-02-09 16:41:16,1,446.68
94,50,13,2021-02-09 14:55:58,1,436.57
67,16,15,2021-02-09 08:29:44,5,1486.02
80,13,8,2021-02-09 12:38:42,1,1723.85
79,50,11,2021-02-09 20:08:25,3,449.73
62,23,11,2021-02-09 13:40:34,1,1149.43
88,35,5,2021-02-09 14:12:15,5,310.52
87,34,4,2021-02-09 09:30:30,3,357.97
91,17,3,2021-02-10 19:03:35,1,2096.18
76,7,13,2021-02-10 11:23:06,1,2998.69
31,49,12,2021-02-10 18:00:13,1,437.37
32,3,9,2021-02-10 19:47:11,3,2071.18
44,62,15,2021-02-10 18:17:44,1,2046.41
55,55,10,2021-02-10 14:51:52,3,791.45
76,75,8,2021-02-10 16:44:26,1,1373.98
13,7,6,2021-02-10 12:40:20,1,2743.92
91,41,2,2021-02-10 14:50:19,1,1541.53
59,73,7,2021-02-10 16:58:22,1,1646.53
64,47,12,2021-02-10 12:45:23,1,616.21
34,23,9,2021-02-11 08:46:14,1,1095.59
19,16,5,2021-02-11 12:47:05,1,1705.45
82,38,8,2021-02-11 08:22:44,1,349.78
39,2,11,2021-02-11 14:10:32,1,1967.34
100,65,10,2021-02-11 16:09:57,2,1626.13
77,17,5,2021-02-11 14:24:02,1,2158.27
37,3,5,2021-02-11 18:03:02,5,2176.37
84,4,2,2021-02-11 08:42:53,3,1891.21
51,57,13,2021-02-11 10:47:32,1,322.19
47,52,12,2021-02-11 17:46:14,1,472.35
73,25,8,2021-02-11 12:48:42,1,433.72
54,26,4,2021-02-11 08:35:55,1,547.92
31,34,15,2021-02-11 14:11:20,2,346.78
73,7,3,2021-02-11 11:21:16,1,2643.5
21,73,12,2021-02-11 13:51:07,1,1793.36
57,34,6,2021-02-11 16:52:19,1,334.84
60,75,4,2021-02-12 19:43:50,1,1454.87
72,61,2,2021-02-12 15:13:57,1,2029.98
38,45,8,2021-02-12 12:27:57,1,584.11
77,70,9,2021-02-12 10:41:45,3,2351.5
71,55,14,2021-02-12 13:02:35,2,728.51
27,18,5,2021-02-12 14:32:18,1,2189.33
55,19,5,2021-02-12 18:49:00,3,2078.81
58,39,4,2021-02-12 20:24:58,1,468.52
84,10,8,2021-02-12 15:11:02,1,1906.58
94,69,3,2021-02-12 09:27:18,1,1948.29
63,53,3,2021-02-12 08:15:42,1,682.23
36,9,10,2021-02-13 18:17:47,1,1958.87
91,30,2,2021-02-13 20:32:59,1,332.37
16,38,3,2021-02-13 19:27:14,1,332.89
76,13,15,2021-02-13 13:28:46,1,1723.85
54,2,6,2021-02-13 20:20:29,1,2078.05
51,61,6,2021-02-13 18:31:23,1,2178.52
17,52,15,2021-02-13 10:12:44,1,440.19
16,70,4,2021-02-13 15:38:24,4,2172.29
40,15,9,2021-02-13 09:55:25,1,1398.86
56,57,14,2021-02-13 12:09:08,2,315.29
59,29,6,2021-02-13 11:22:31,1,438.47
66,31,9,2021-02-13 10:09:07,1,438.38
96,12,3,2021-02-13 13:15:04,2,1860.95
13,74,2,2021-02-13 09:06:38,1,1803.39
1,4,12,2021-02-13 12:43:51,1,1867.78
93,22,7,2021-02-13 13:47:26,1,1519.07
88,24,2,2021-02-13 17:30:46,1,1489.42
80,70,10,2021-02-13 10:36:44,1,2137.19
10,53,13,2021-02-13 10:55:16,3,724.73
97,72,4,2021-02-13 15:43:33,1,2198.54
85,13,7,2021-02-13 17:39:47,1,1510.44
93,42,6,2021-02-14 18:33:11,1,1427.67
92,2,4,2021-02-14 15:17:38,2,2062.09
54,44,13,2021-02-14 16:39:16,2,1452.26
52,15,10,2021-02-14 11:56:30,1,1437.33
91,24,3,2021-02-14 12:06:08,2,1422.62
49,6,1,2021-02-14 11:30:21,1,2690.93
98,2,4,2021-02-14 14:34:59,2,2149.38
63,4,2,2021-02-14 19:51:32,1,1760.76
31,1,12,2021-02-14 10:47:30,1,2274.7
77,64,15,2021-02-14 12:05:02,5,2088.1
100,54,12,2021-02-14 16:45:37,1,665.67
5,32,12,2021-02-15 19:59:52,1,388.85
94,66,8,2021-02-15 08:03:23,3,1231.17
100,75,5,2021-02-15 16:45:33,4,1323.6
39,28,5,2021-02-15 20:37:58,1,445.21
17,57,9,2021-02-15 14:50:27,1,296.21
73,13,1,2021-02-15 09:31:09,3,1723.85
5,20,15,2021-02-15 18:32:32,2,1909.03
6,27,14,2021-02-15 19:02:49,1,607.46
40,52,11,2021-02-16 19:46:54,1,501.4
28,26,11,2021-02-16 09:04:22,4,546.04
35,35,11,2021-02-16 18:51:35,1,321.55
81,58,4,2021-02-16 20:16:41,2,244.99
80,47,10,2021-02-16 10:31:12,1,572.89
91,9,4,2021-02-16 08:10:00,1,1808.23
83,6,1,2021-02-16 20:14:53,1,2514.83
2,23,14,2021-02-16 14:15:48,1,1237.76
35,23,3,2021-02-16 16:51:46,1,1222.78
46,44,12,2021-02-16 09:11:52,3,1428.56
66,68,15,2021-02-17 17:36:16,1,1768.27
26,52,8,2021-02-17 14:16:16,3,461.19
87,61,5,2021-02-17 12:14:37,1,2161.94
98,5,10,2021-02-17 11:39:56,2,2377.62
60,67,12,2021-02-17 11:57:50,1,1877.25
8,49,2,2021-02-17 11:55:40,2,460.72
47,3,4,2021-02-17 16:21:03,1,1953.49
96,25,11,2021-02-17 15:25:01,1,425.9
10,24,12,2021-02-17 16:48:26,1,1455.53
44,56,1,2021-02-17 15:38:21,1,1041.78
17,57,4,2021-02-17 15:20:21,1,332.35
26,73,13,2021-02-17 20:57:00,1,1650.09
67,70,5,2021-02-17 17:24:56,1,2426.5
48,51,3,2021-02-17 19:28:21,1,428.68
98,59,5,2021-02-17 17:28:33,1,317.11
90,39,7,2021-02-17 16:16:28,4,491.16
91,18,10,2021-02-17 08:52:01,1,2042.69
79,25,1,2021-02-18 20:46:06,3,441.14
67,10,7,2021-02-18 08:34:31,1,1946.8
77,29,10,2021-02-18 19:32:40,1,380.33
59,55,10,2021-02-18 11:48:00,5,759.84
84,74,5,2021-02-18 20:53:55,3,1886.54
75,53,9,2021-02-18 17:31:50,1,728.54
77,62,1,2021-02-18 15:06:01,1,1911.65
75,16,9,2021-02-18 08:56:51,2,1648.11
79,54,8,2021-02-18 19:45:34,5,716.34
59,23,8,2021-02-18 11:17:30,2,1120.48
81,17,8,2021-02-18 12:46:24,1,2035.57
24,24,8,2021-02-18 12:38:04,3,1517.0
68,34,7,2021-02-18 15:58:40,1,338.04
84,53,5,2021-02-18 17:48:25,1,685.82
85,34,3,2021-02-18 17:20:25,1,351.1
3,69,7,2021-02-18 08:56:23,1,1973.79
5,57,5,2021-02-18 10:24:47,2,313.81
72,29,1,2021-02-19 15:38:05,2,435.82
18,19,15,2021-02-19 17:53:09,2,2108.79
12,44,10,2021-02-19 17:36:10,1,1369.94
99,65,4,2021-02-19 20:29:02,1,1683.04
43,61,1,2021-02-19 09:42:23,3,2197.49
49,8,1,2021-02-19 19:16:54,2,3070.02
73,62,14,2021-02-19 19:59:23,1,1948.49
63,21,8,2021-02-19 10:37:38,1,1217.52
79,18,7,2021-02-19 17:22:48,2,2107.26
80,19,9,2021-02-19 15:35:23,1,2134.66
92,8,7,2021-02-19 08:05:34,1,3065.66
75,74,2,2021-02-19 20:29:13,1,1862.49
14,71,10,2021-02-20 17:22:40,3,2215.06
93,54,15,2021-02-20 14:23:48,2,723.77
55,36,13,2021-02-20 14:42:13,4,377.86
46,15,1,2021-02-20 18:40:13,1,1507.7
92,52,1,2021-02-20 19:58:28,5,454.14
8,62,6,2021-02-20 13:44:46,2,1917.82
55,71,11,2021-02-20 16:29:41,1,2271.07
14,12,13,2021-02-20 14:04:44,1,1852.86
71,18,3,2021-02-20 12:22:50,1,2129.05
50,44,15,2021-02-20 17:39:36,1,1381.33
59,43,2,2021-02-20 08:13:58,5,1621.13
93,50,10,2021-02-20 19:46:35,1,489.56
49,43,4,2021-02-20 20:27:14,2,1498.47
58,71,10,2021-02-20 12:26:36,1,2195.21
15,1,9,2021-02-21 11:41:03,1,2179.3
12,41,12,2021-02-21 08:17:44,3,1542.22
21,38,14,2021-02-21 08:17:23,5,341.52
74,73,3,2021-02-21 16:45:08,3,1627.76
39,73,9,2021-02-21 09:27:16,5,1595.72
1,15,4,2021-02-21 14:17:26,3,1611.19
56,35,2,2021-02-21 15:54:38,1,331.58
28,22,4,2021-02-21 19:13:35,3,1460.32
40,72,2,2021-02-21 10:40:50,1,2231.58
71,74,10,2021-02-21 12:57:10,3,1644.52
14,37,15,2021-02-21 14:01:17,1,466.53
75,2,7,2021-02-21 09:45:06,3,1968.49
89,27,7,2021-02-21 13:37:14,2,647.72
97,16,1,2021-02-21 09:09:56,1,1597.31
68,21,4,2021-02-22 19:29:31,1,1196.94
84,49,10,2021-02-22 17:03:00,1,469.17
40,51,5,2021-02-22 20:55:50,4,444.66
53,15,8,2021-02-22 18:27:35,3,1393.99
81,18,3,2021-02-22 10:43:24,1,1999.94
7,37,1,2021-02-22 19:12:48,1,465.95
2,3,14,2021-02-22 08:16:28,2,2073.06
93,10,15,2021-02-22 18:31:04,1,1909.91
54,47,3,2021-02-22 15:29:39,5,624.71
22,25,11,2021-02-22 17:23:28,1,419.18
23,74,5,2021-02-23 18:16:33,1,1854.06
2,34,13,2021-02-23 11:06:09,5,360.17
56,33,15,2021-02-23 11:20:02,1,264.87
39,76,10,2021-02-23 08:26:23,2,1974.78
15,5,10,2021-02-23 17:04:52,1,2325.43
66,62,12,2021-02-23 20:55:31,1,1928.85
36,8,1,2021-02-23 11:22:47,3,3001.85
17,51,2,2021-02-23 20:40:00,2,417.78
88,11,5,2021-02-23 14:24:21,1,1921.73
47,43,12,2021-02-23 09:27:20,1,1593.87
69,48,7,2021-02-23 19:28:05,1,601.11
94,1,5,2021-02-23 18:47:30,1,2031.76
41,36,8,2021-02-23 12:45:27,1,373.35
16,14,14,2021-02-23 11:50:42,3,1347.29
2,12,10,2021-02-23 09:41:20,1,1876.25
7,56,12,2021-02-23 11:58:09,1,1016.65
29,27,5,2021-02-23 08:32:58,1,640.14
10,44,12,2021-02-24 18:03:27,2,1380.84
40,54,10,2021-02-24 08:09:30,1,765.91
59,75,12,2021-02-24 20:53:29,1,1373.09
72,14,14,2021-02-24 18:14:20,1,1430.51
73,69,10,2021-02-24 18:19:57,3,2162.63
22,58,9,2021-02-24 13:02:58,2,237.04
10,56,12,2021-02-24 09:43:40,3,1025.27
79,64,10,2021-02-24 13:20:01,3,1944.15
26,9,15,2021-02-24 10:08:42,1,1950.35
3,71,11,2021-02-24 19:49:29,1,2104.18
2,74,3,2021-02-25 13:34:43,2,1834.71
13,30,14,2021-02-25 20:45:06,1,351.92
28,26,9,2021-02-25 10:29:57,1,553.63
70,73,7,2021-02-25 14:24:15,1,1791.69
97,13,12,2021-02-25 20:06:42,5,1505.26
81,28,8,2021-02-25 10:02:57,1,421.16
85,59,7,2021-02-25 12:39:51,2,319.58
75,46,1,2021-02-25 12:33:57,4,614.49
95,46,5,2021-02-25 17:06:46,3,681.95
34,52,10,2021-02-25 12:56:36,1,501.4
50,66,14,2021-02-25 10:25:00,2,1373.48
91,1,14,2021-02-25 13:12:54,1,2274.7
83,73,10,2021-02-25 20:54:55,1,1792.09
76,49,8,2021-02-25 15:13:38,1,490.84
27,24,5,2021-02-25 13:26:40,1,1377.32
10,64,9,2021-02-25 16:15:42,1,1948.54
58,42,12,2021-02-25 20:48:49,1,1514.93
3,40,13,2021-02-25 16:52:41,1,471.86
93,23,1,2021-02-25 20:07:56,1,1193.02
27,13,8,2021-02-25 10:51:34,1,1723.85
64,34,9,2021-02-26 10:49:50,1,359.94
91,17,10,2021-02-26 12:35:33,2,1962.71
10,57,9,2021-02-26 18:01:02,1,320.75
23,58,8,2021-02-26 17:40:33,1,223.34
10,66,7,2021-02-26 20:28:27,2,1398.69
35,38,10,2021-02-26 13:42:54,1,353.51
99,58,13,2021-02-26 13:35:35,2,219.52
57,76,15,2021-02-26 11:51:53,1,1859.26
43,6,15,2021-02-26 19:23:12,2,2555.69
41,57,11,2021-02-26 14:31:23,1,295.32
4,29,11,2021-02-26 16:19:17,1,385.07
25,16,5,2021-02-26 08:28:26,1,1574.57
73,60,2,2021-02-26 14:49:30,1,275.2
43,1,15,2021-02-26 20:34:00,1,1994.35
11,6,2,2021-02-27 16:52:55,1,2601.58
57,33,11,2021-02-27 18:10:21,2,268.94
88,5,9,2021-02-27 15:09:01,3,2353.73
71,18,1,2021-02-27 09:03:15,3,2038.89
100,16,7,2021-02-27 10:27:54,5,1596.55
80,48,15,2021-02-27 17:09:01,1,615.36
63,8,8,2021-02-27 12:45:34,1,2871.22
57,21,11,2021-02-27 08:56:21,1,1242.25
86,50,6,2021-02-27 14:49:39,1,485.69
24,8,2,2021-02-27 17:44:58,3,2852.48
1,65,13,2021-02-27 15:19:39,1,1649.99
2,15,6,2021-02-27 08:23:49,1,1573.62
69,50,11,2021-02-28 11:28:13,1,465.77
89,58,6,2021-02-28 19:38:09,1,215.33
64,33,8,2021-02-28 16:57:58,1,276.72
88,48,15,2021-02-28 20:18:29,2,596.13
77,7,12,2021-02-28 11:51:17,1,2723.02
10,26,13,2021-03-01 10:33:42,1,541.14
14,12,3,2021-03-01 18:14:16,1,2002.15
27,57,4,2021-03-01 13:28:41,1,328.42
92,48,7,2021-03-01 10:20:19,5,644.39
91,63,1,2021-03-01 13:28:46,2,2140.17
95,49,12,2021-03-01 08:21:05,2,472.36
99,29,11,2021-03-01 17:49:34,3,380.73
4,57,9,2021-03-01 18:44:30,1,322.02
6,9,2,2021-03-02 18:17:16,1,1762.91
81,41,4,2021-03-02 18:20:26,3,1538.69
2,62,15,2021-03-02 17:28:43,1,1883.8
27,11,1,2021-03-02 16:01:45,2,1841.82
91,30,10,2021-03-02 17:06:11,1,345.44
20,52,2,2021-03-02 08:01:49,5,453.32
80,33,9,2021-03-02 09:04:03,3,264.62
11,54,6,2021-03-02 11:59:26,5,742.62
69,29,5,2021-03-02 19:23:14,1,387.84
97,75,6,2021-03-02 08:34:05,1,1336.43
46,20,11,2021-03-02 08:28:58,1,2025.81
95,49,2,2021-03-02 13:23:08,5,476.74
58,54,2,2021-03-03 13:25:04,3,666.42
29,56,9,2021-03-03 18:00:38,1,1053.51
81,72,13,2021-03-03 19:03:15,1,2323.65
55,11,15,2021-03-03 16:55:30,2,1824.61
89,63,2,2021-03-03 19:00:08,1,1980.28
35,67,11,2021-03-03 20:55:11,4,1834.34
11,69,10,2021-03-03 10:24:49,1,2111.79
44,63,13,2021-03-03 11:24:14,2,1996.41
79,27,4,2021-03-03 12:26:47,1,644.17
60,63,2,2021-03-03 18:27:53,3,2087.8
7,13,9,2021-03-03 10:49:01,4,1510.84
61,73,4,2021-03-04 15:59:32,1,1570.29
67,33,10,2021-03-04 13:16:34,5,278.93
48,61,9,2021-03-04 16:25:43,1,1901.63
50,64,7,2021-03-04 19:47:37,2,2171.38
71,46,4,2021-03-04 18:30:55,1,654.38
83,53,13,2021-03-04 15:23:54,2,692.18
33,4,6,2021-03-04 12:47:02,3,1844.63
11,18,3,2021-03-04 19:17:29,2,1911.05
57,66,6,2021-03-04 08:28:31,2,1264.4
96,47,15,2021-03-05 08:27:02,3,611.76
53,21,1,2021-03-05 12:20:23,1,1210.81
24,58,8,2021-03-05 19:58:19,1,232.31
61,67,6,2021-03-05 17:25:00,1,1931.34
51,47,14,2021-03-05 12:51:50,1,578.61
82,35,8,2021-03-05 18:11:39,1,317.69
60,55,12,2021-03-05 14:15:44,4,751.39
66,64,1,2021-03-05 13:00:16,3,2031.18
1,56,6,2021-03-05 17:17:03,1,978.71
54,69,6,2021-03-05 10:51:56,1,1986.46
88,48,8,2021-03-05 20:20:18,1,620.71
30,52,9,2021-03-05 17:44:30,1,455.29
8,75,8,2021-03-05 16:01:54,1,1324.64
46,39,10,2021-03-05 17:06:47,1,453.23
23,44,2,2021-03-05 17:50:57,2,1356.3
35,36,7,2021-03-05 17:21:25,1,399.05
26,25,4,2021-03-05 11:59:18,2,415.39
41,64,2,2021-03-06 16:36:34,3,2065.34
39,29,6,2021-03-06 09:34:39,1,417.15
2,70,1,2021-03-06 09:12:46,2,2237.29
26,58,12,2021-03-06 09:48:14,1,236.13
59,37,5,2021-03-06 09:55:55,2,443.94
44,64,10,2021-03-06 19:41:07,2,2112.62
38,10,12,2021-03-06 18:52:01,2,1920.08
8,39,7,2021-03-06 15:06:02,1,451.63
88,8,1,2021-03-06 09:06:14,1,2849.43
16,11,11,2021-03-06 13:51:11,1,1727.99
62,59,15,2021-03-06 19:37:22,1,297.27
41,37,6,2021-03-06 17:23:29,1,466.81
26,13,10,2021-03-06 13:41:10,1,1582.78
93,64,7,2021-03-06 18:47:09,1,2190.87
85,19,8,2021-03-06 08:51:39,2,2054.38
72,47,8,2021-03-06 12:47:54,3,590.79
71,48,15,2021-03-06 11:08:41,1,593.29
65,31,14,2021-03-07 17:39:21,1,383.13
47,48,14,2021-03-07 09:42:18,2,658.2
76,62,2,2021-03-07 15:30:41,1,1867.04
86,44,4,2021-03-07 13:02:30,2,1476.31
59,4,14,2021-03-07 08:39:29,1,1882.53
32,22,11,2021-03-07 08:59:21,2,1462.59
51,75,7,2021-03-07 08:59:06,2,1320.32
55,1,1,2021-03-07 10:28:18,1,2274.7
95,10,10,2021-03-07 19:12:35,4,1853.37
42,32,12,2021-03-07 19:44:39,2,415.03
82,43,11,2021-03-07 10:08:42,1,1490.48
69,56,2,2021-03-07 09:55:32,1,997.98
46,59,14,2021-03-07 13:49:53,1,311.94
56,21,8,2021-03-07 20:44:16,1,1151.65
83,24,9,2021-03-08 20:43:34,4,1406.27
7,2,13,2021-03-08 19:44:05,1,2071.2
26,39,5,2021-03-08 13:44:21,1,469.19
98,23,2,2021-03-08 20:03:51,1,1132.41
19,53,12,2021-03-08 20:08:43,3,677.66
51,43,3,2021-03-08 11:49:46,1,1564.8
71,52,2,2021-03-08 14:44:29,3,501.4
94,64,8,2021-03-08 11:36:23,2,1920.24
12,25,2,2021-03-08 09:02:35,4,423.3
86,43,4,2021-03-08 10:53:57,1,1534.11
32,66,10,2021-03-08 16:46:20,1,1215.29
61,41,10,2021-03-08 13:53:36,5,1555.59
22,40,7,2021-03-08 12:00:59,2,476.39
7,12,10,2021-03-08 19:33:25,1,1964.53
48,15,12,2021-03-08 16:13:55,2,1422.17
68,15,5,2021-03-08 08:35:03,2,1547.92
19,68,6,2021-03-09 17:57:08,2,1820.33
32,62,10,2021-03-09 19:58:32,1,2000.29
93,67,2,2021-03-09 17:50:57,1,1897.43
22,7,9,2021-03-09 17:36:03,3,2764.55
24,16,9,2021-03-09 13:05:42,4,1645.76
28,52,10,2021-03-09 09:27:55,3,454.99
65,25,15,2021-03-09 13:48:45,2,413.71
47,29,6,2021-03-09 14:28:13,1,406.1
67,76,6,2021-03-09 09:08:22,1,2011.35
79,43,4,2021-03-09 16:51:59,1,1493.73
41,61,11,2021-03-09 09:54:10,5,1919.79
4,8,9,2021-03-10 11:32:28,1,3059.79
35,42,14,2021-03-10 16:27:03,1,1491.9
71,62,14,2021-03-10 18:58:14,5,1923.06
10,44,3,2021-03-10 13:42:36,1,1331.3
41,70,13,2021-03-10 11:49:08,1,2192.3
95,18,3,2021-03-10 17:15:33,1,1927.16
16,37,2,2021-03-10 11:09:04,1,440.7
39,8,6,2021-03-10 15:07:38,3,2795.96
36,5,4,2021-03-10 19:51:30,1,2328.95
73,70,7,2021-03-10 11:07:59,1,2161.47
37,53,9,2021-03-10 15:52:03,3,685.55
3,59,10,2021-03-10 09:29:22,1,303.9
9,62,11,2021-03-10 11:02:09,1,1984.6
18,55,12,2021-03-10 15:01:46,1,764.5
14,60,12,2021-03-10 11:00:17,5,264.79
68,32,13,2021-03-11 13:24:15,1,420.37
67,60,6,2021-03-11 10:32:06,1,268.74
73,31,12,2021-03-11 18:56:00,2,397.86
4,40,13,2021-03-11 08:50:06,3,442.55
100,60,13,2021-03-11 09:18:18,1,263.89
3,3,9,2021-03-11 09:48:53,1,1958.77
69,44,8,2021-03-11 13:19:35,1,1428.63
1,50,7,2021-03-11 19:17:22,2,453.89
49,26,10,2021-03-11 16:49:11,1,528.82
19,69,6,2021-03-11 09:08:22,1,1948.98
88,32,9,2021-03-11 10:42:50,3,392.64
4,22,7,2021-03-11 20:30:49,1,1411.5
59,54,12,2021-03-11 20:24:56,1,734.58
89,61,1,2021-03-11 15:53:17,1,1939.34
64,74,5,2021-03-11 19:49:46,1,1654.57
34,53,1,2021-03-12 12:49:52,2,745.92
81,60,12,2021-03-12 10:47:00,1,257.6
34,40,7,2021-03-12 15:05:57,1,503.7
74,31,11,2021-03-12 16:38:04,1,426.03
63,17,15,2021-03-12 17:01:22,1,2181.94
22,74,14,2021-03-12 08:25:19,3,1793.06
71,22,11,2021-03-12 15:44:35,3,1483.73
1,26,8,2021-03-12 20:32:20,1,522.45
65,5,14,2021-03-12 11:47:43,2,2382.95
38,64,3,2021-03-12 20:05:49,1,2116.91
35,42,10,2021-03-12 19:37:02,1,1548.91
43,12,4,2021-03-13 18:33:52,1,1888.75
79,37,5,2021-03-13 08:49:30,2,424.06
53,37,6,2021-03-13 08:46:34,1,439.24
75,69,8,2021-03-13 15:07:06,1,2176.37
20,24,10,2021-03-13 19:39:25,1,1436.74
84,74,3,2021-03-13 20:02:01,1,1673.55
60,9,5,2021-03-13 18:45:49,1,1917.7
19,54,8,2021-03-13 11:08:08,2,664.88
56,56,9,2021-03-13 09:36:49,1,993.98
58,67,13,2021-03-13 10:19:50,3,1725.1
27,12,7,2021-03-13 11:52:28,1,1894.14
13,62,13,2021-03-13 15:56:07,3,2005.78
89,49,9,2021-03-13 14:28:57,1,459.62
60,53,5,2021-03-13 15:24:38,1,709.53
67,49,1,2021-03-13 15:16:50,1,465.46
22,20,1,2021-03-13 08:09:06,1,1931.15
75,49,7,2021-03-13 08:50:55,1,473.4
80,73,14,2021-03-14 12:53:19,5,1587.53
50,10,5,2021-03-14 16:43:29,1,1813.32
99,33,13,2021-03-14 20:22:07,2,247.58
19,47,11,2021-03-14 18:18:06,1,629.49
4,56,7,2021-03-14 18:17:14,1,1068.74
54,40,3,2021-03-14 14:31:35,2,476.15
68,40,8,2021-03-14 14:12:08,1,455.55
79,46,12,2021-03-14 09:27:51,3,681.95
66,21,3,2021-03-14 17:42:01,1,1299.86
50,67,12,2021-03-14 19:43:14,1,1939.5
79,7,7,2021-03-14 15:44:11,1,2709.05
87,34,14,2021-03-14 13:14:04,1,377.35
89,33,13,2021-03-14 15:59:43,3,264.34
5,22,15,2021-03-14 15:53:20,1,1334.75
100,37,3,2021-03-15 19:20:18,4,433.62
2,11,5,2021-03-15 18:30:18,1,1777.29
30,2,8,2021-03-15 20:03:03,1,1941.62
51,32,12,2021-03-15 19:33:27,1,432.52
35,38,4,2021-03-15 19:05:19,1,346.77
45,19,7,2021-03-15 12:26:03,1,1992.67
18,28,4,2021-03-15 15:22:18,1,471.53
12,67,8,2021-03-15 20:31:03,1,1922.11
95,43,3,2021-03-15 20:19:33,1,1637.51
2,62,9,2021-03-15 14:57:53,2,1904.51
26,8,15,2021-03-15 17:32:30,1,3026.88
67,51,13,2021-03-15 16:20:37,1,422.45
45,17,12,2021-03-15 09:13:04,1,1975.67
16,70,11,2021-03-16 15:30:20,3,2127.67
45,59,4,2021-03-16 13:47:16,1,321.29
33,20,4,2021-03-16 17:47:15,1,2150.8
21,76,14,2021-03-16 18:03:21,5,1941.39
44,47,10,2021-03-16 16:02:15,2,571.06
92,21,10,2021-03-16 09:41:29,2,1304.98
75,12,10,2021-03-16 12:37:30,1,1940.09
14,8,12,2021-03-16 14:39:08,1,2691.25
78,30,6,2021-03-16 10:09:12,1,307.41
90,56,13,2021-03-16 16:52:21,3,1055.29
82,11,2,2021-03-16 16:07:34,2,1774.31
23,8,12,2021-03-16 08:08:52,1,2883.42
69,55,14,2021-03-16 20:38:35,1,806.67
45,14,12,2021-03-17 08:51:48,2,1477.73
83,73,15,2021-03-17 18:45:47,2,1764.91
32,58,1,2021-03-17 12:47:05,3,221.95
5,14,2,2021-03-17 14:02:27,2,1398.62
52,70,7,2021-03-17 15:50:36,1,2169.31
69,31,11,2021-03-17 09:33:02,1,400.34
60,18,5,2021-03-17 08:07:15,2,1953.42
91,48,3,2021-03-17 15:24:34,3,645.43
12,70,13,2021-03-17 12:18:46,1,2195.36
37,67,14,2021-03-17 19:21:31,1,1873.57
68,50,9,2021-03-17 09:15:03,5,467.65
87,48,10,2021-03-17 15:41:04,1,638.68
3,66,11,2021-03-17 15:17:44,4,1307.15
25,38,9,2021-03-17 20:57:36,4,322.19
52,3,3,2021-03-17 10:57:17,4,2094.09
46,71,5,2021-03-18 09:27:18,1,2114.49
37,19,9,2021-03-18 11:11:15,2,1924.23
4,43,3,2021-03-18 15:07:43,2,1585.41
96,37,8,2021-03-18 19:51:40,2,453.4
80,71,15,2021-03-18 18:54:56,5,2402.04
89,42,12,2021-03-18 11:22:11,1,1586.37
29,57,15,2021-03-18 18:20:01,1,320.78
62,21,3,2021-03-18 20:26:22,1,1182.3
9,31,2,2021-03-18 20:04:34,1,393.7
4,4,2,2021-03-18 20:34:40,3,1920.96
18,14,13,2021-03-18 10:26:58,2,1431.34
51,29,2,2021-03-18 19:10:11,2,396.3
91,18,2,2021-03-18 13:40:11,1,2121.1
90,44,11,2021-03-18 19:06:15,4,1447.33
35,61,9,2021-03-18 17:14:26,1,2062.36
29,46,2,2021-03-18 12:02:06,1,632.92
6,12,7,2021-03-19 16:19:55,1,1879.42
61,38,14,2021-03-19 14:14:32,2,361.2
17,24,14,2021-03-19 19:20:11,4,1496.27
77,11,1,2021-03-19 14:38:36,1,1738.75
45,43,6,2021-03-19 15:21:31,1,1517.62
25,72,2,2021-03-19 12:22:38,2,2348.87
2,54,4,2021-03-19 20:05:06,1,737.85
26,22,5,2021-03-19 18:15:56,1,1435.18
24,71,11,2021-03-19 19:41:18,3,2122.29
24,66,4,2021-03-19 20:19:18,1,1333.24
9,8,5,2021-03-19 17:44:13,4,2762.01
33,30,5,2021-03-19 17:21:15,1,348.67
24,44,3,2021-03-20 17:31:39,1,1461.01
43,36,10,2021-03-20 18:51:59,1,399.05
35,59,14,2021-03-20 11:29:11,1,287.83
9,50,6,2021-03-20 11:37:05,2,493.72
63,70,10,2021-03-20 17:11:42,1,2380.79
